year,country,2_letter_code,unit,Exports of goods and services,Imports of goods and services,trade_balance,coverage_ratio,total_trade,total_exports_yoy,total_imports_yoy,%_Export_UE,%_Import_UE,%_total_trade_UE
2023,Latvia,LV,CP_EUR,26108300000.0,27557800000.0,-1449500000.0,0.9474014616551394,53666100000.0,-0.0665372390442378,-0.07318894195197412,0.00292310455843222,0.0030853916494127703,0.006008496207844991
2024,Latvia,LV,CP_EUR,26368500000.0,27011900000.0,-643400000.0,0.9761808684320614,53380400000.0,0.009966179337605352,-0.01980927359948903,0.00290599061669808,0.0029768977355248446,0.005882888352222925
2025,Latvia,LV,CP_EUR,26922800000.0,28892700000.0,-1969900000.0,0.9318201483419687,55815500000.0,0.02102129434742217,0.06962857111125098,0.0028863095317287943,0.0030974963750939923,0.005983805906822787
1995,Lithuania,LT,CP_EUR,1904900000.0,2455000000.0,-550100000.0,0.7759266802443991,4359900000.0,,,0.0010608016606621954,0.0013671416226183474,0.002427943283280543
1996,Lithuania,LT,CP_EUR,2771600000.0,3390600000.0,-619000000.0,0.8174364419276824,6162200000.0,0.4549845136227624,0.38109979633401214,0.0014565931203460929,0.0017819038222851285,0.0032384969426312213
1997,Lithuania,LT,CP_EUR,4015400000.0,4919800000.0,-904400000.0,0.816171389080857,8935200000.0,0.4487660557078943,0.4510116203621777,0.001902152055251752,0.0023305791904735694,0.004232731245725321
1998,Lithuania,LT,CP_EUR,3925400000.0,5073700000.0,-1148300000.0,0.773676015531072,8999100000.0,-0.022413707227175395,0.031281759421114774,0.0017493305648745884,0.00226106345519035,0.004010394020064938
1999,Lithuania,LT,CP_EUR,3339400000.0,4372500000.0,-1033100000.0,0.7637278444825615,7711900000.0,-0.14928414938604984,-0.13820288941009518,0.0014086778419075711,0.0018444762124156598,0.0032531540543232307
2000,Lithuania,LT,CP_EUR,4814900000.0,5587200000.0,-772300000.0,0.8617733390607102,10402100000.0,0.4418458405701624,0.2778044596912521,0.0017166283022874448,0.00199197193099346,0.0037086002332809053
2001,Lithuania,LT,CP_EUR,6025700000.0,6773300000.0,-747600000.0,0.889625441070084,12799000000.0,0.2514693970798978,0.21228880297823594,0.00205310690473171,0.0023078329485071098,0.00436093985323882
2002,Lithuania,LT,CP_EUR,7183200000.0,8044400000.0,-861200000.0,0.8929441599124857,15227600000.0,0.19209386461323996,0.187663325114789,0.002403630823694288,0.0026918041817193357,0.005095435005413623
2003,Lithuania,LT,CP_EUR,7695900000.0,8660400000.0,-964500000.0,0.8886310101150062,16356300000.0,0.07137487470765125,0.07657500870170564,0.0025671344742953313,0.0028888643824877256,0.005455998856783057
2004,Lithuania,LT,CP_EUR,8885800000.0,10172300000.0,-1286500000.0,0.8735290937152856,19058100000.0,0.1546147948907861,0.1745762320447093,0.0027080083546040913,0.0031000780329896237,0.005808086387593715
2005,Lithuania,LT,CP_EUR,11566200000.0,13081800000.0,-1515600000.0,0.8841443838003944,24648000000.0,0.3016498233136016,0.28602184363418304,0.0032483876581153297,0.0036740465897125347,0.006922434247827864
2006,Lithuania,LT,CP_EUR,13719400000.0,16187400000.0,-2468000000.0,0.8475357376725107,29906800000.0,0.18616313050094235,0.23739852313901766,0.0034489396221380627,0.004069373678105287,0.00751831330024335
2007,Lithuania,LT,CP_EUR,14981700000.0,18783700000.0,-3802000000.0,0.7975904640725736,33765400000.0,0.0920083968686678,0.16039018001655614,0.0034538902413681796,0.00433040563666256,0.007784295878030739
2008,Lithuania,LT,CP_EUR,18819200000.0,22609800000.0,-3790600000.0,0.8323470353563499,41429000000.0,0.25614583124745516,0.20369256323301577,0.004165539097459741,0.005004570113806392,0.009170109211266132
2009,Lithuania,LT,CP_EUR,13929800000.0,14403200000.0,-473400000.0,0.9671323039324594,28333000000.0,-0.259809131100153,-0.3629665012516696,0.0036581012296491235,0.003782420683059502,0.007440521912708626
2010,Lithuania,LT,CP_EUR,17925500000.0,18486900000.0,-561400000.0,0.9696325506169233,36412400000.0,0.28684546798949007,0.2835272717173962,0.004088255225357158,0.004216293298689311,0.00830454852404647
2011,Lithuania,LT,CP_EUR,22824300000.0,23665200000.0,-840900000.0,0.9644668120277876,46489500000.0,0.27328665867060886,0.28010645375914844,0.004712596604741008,0.0048862195629446195,0.009598816167685627
2012,Lithuania,LT,CP_EUR,26135600000.0,25931800000.0,203800000.0,1.0078590765006672,52067400000.0,0.1450778337123153,0.0957777665094739,0.005179479561353039,0.0051390910516343515,0.010318570612987391
2013,Lithuania,LT,CP_EUR,27565100000.0,27056900000.0,508200000.0,1.0187826395485071,54622000000.0,0.05469551110362869,0.04338688405741209,0.005368117962391723,0.0052691494279591446,0.010637267390350869
2014,Lithuania,LT,CP_EUR,26437500000.0,25734600000.0,702900000.0,1.027313422396307,52172100000.0,-0.040906798814442924,-0.04887108279218977,0.0049604533427498295,0.0048285686087689746,0.009789021951518805
2015,Lithuania,LT,CP_EUR,25686000000.0,26055400000.0,-369400000.0,0.985822516637626,51741400000.0,-0.02842553191489361,0.01246570764651489,0.004511124172986912,0.004576000341697547,0.009087124514684458
2016,Lithuania,LT,CP_EUR,26285300000.0,26002500000.0,282800000.0,1.0108758773194886,52287800000.0,0.023331776064782428,-0.0020302893066312944,0.0045305238166841195,0.004481780521558773,0.009012304338242893
2017,Lithuania,LT,CP_EUR,31116800000.0,30146900000.0,969900000.0,1.032172462176874,61263700000.0,0.18380996222223067,0.15938467455052407,0.004974130423155002,0.004819088481264511,0.009793218904419513
2018,Lithuania,LT,CP_EUR,34244400000.0,33391199999.999996,853200000.0000038,1.0255516423488824,67635600000.0,0.10051162073220898,0.10761637183259287,0.00520393309045658,0.005074276979887331,0.01027821007034391
2019,Lithuania,LT,CP_EUR,37825000000.0,35233800000.0,2591200000.0,1.0735430183516963,73058800000.0,0.10456016166146864,0.055182203694386756,0.005510191589179461,0.005132716151086088,0.010642907740265549
2020,Lithuania,LT,CP_EUR,36409000000.0,31848600000.0,4560400000.0,1.1431899675338948,68257600000.0,-0.03743555849306013,-0.09607819763976633,0.005848554141003309,0.005115994985172841,0.01096454912617615
2021,Lithuania,LT,CP_EUR,45134000000.0,42610000000.0,2524000000.0,1.0592349213799577,87744000000.0,0.23963855090774255,0.3378924034337458,0.006137077181570896,0.00579387731436912,0.011930954495940017
2022,Lithuania,LT,CP_EUR,58537800000.0,59948900000.0,-1411100000.0,0.9764616198128739,118486700000.0,0.29697788806664605,0.40692091058436985,0.006546172238008936,0.00670397290091486,0.013250145138923796
2023,Lithuania,LT,CP_EUR,56431500000.0,53550800000.0,2880700000.0,1.0537937808585494,109982300000.0,-0.035981878376023735,-0.10672589488714557,0.00631811243509412,0.005995587134654195,0.012313699569748315
2024,Lithuania,LT,CP_EUR,58410400000.0,54096000000.0,4314400000.0,1.079754510499852,112506400000.0,0.03506729397588226,0.010180987025403931,0.0064372290542723904,0.00596175240915863,0.012398981463431021
2025,Lithuania,LT,CP_EUR,60878600000.0,57820100000.0,3058500000.0,1.0528968299951056,118698700000.0,0.04225617355813349,0.06884242827565812,0.0065266050878179304,0.006198712829108118,0.012725317916926049
1995,Luxembourg,LU,CP_EUR,16660400000.000002,13564800000.0,3095600000.000002,1.2282083038452467,30225200000.0,,,0.009277851849071575,0.00755397257942703,0.016831824428498603
1996,Luxembourg,LU,CP_EUR,17776000000.0,14430000000.0,3346000000.0,1.2318780318780318,32206000000.0,0.06696117740270324,0.0637827317763624,0.009342040448575605,0.007583575814184629,0.016925616262760235
1997,Luxembourg,LU,CP_EUR,20067300000.0,16553000000.0,3514300000.0,1.212305926418172,36620300000.0,0.12889851485148518,0.14712404712404714,0.0095061652483821,0.007841391385810194,0.017347556634192293
1998,Luxembourg,LU,CP_EUR,22992700000.0,19603300000.0,3389400000.0,1.1728994608050685,42596000000.0,0.14577945214353694,0.18427475382105962,0.010246556498443967,0.008736091063944061,0.01898264756238803
1999,Luxembourg,LU,CP_EUR,26699000000.0,22599700000.0,4099300000.0,1.1813873635490737,49298700000.0,0.16119464003792516,0.15285181576571283,0.011262588998350075,0.009533358275066938,0.020795947273417013
2000,Luxembourg,LU,CP_EUR,33937699999.999996,28679100000.0,5258599999.999996,1.1833600078105657,62616800000.0,0.2711225139518332,0.26900357084386073,0.012099610860981663,0.010224792777447478,0.022324403638429142
2001,Luxembourg,LU,CP_EUR,34912600000.0,29745900000.0,5166700000.0,1.1736945259682847,64658500000.0,0.02872616588631538,0.0371978200152725,0.011895597212296712,0.01013517312137328,0.022030770333669993
2002,Luxembourg,LU,CP_EUR,34105600000.0,28594500000.0,5511100000.0,1.1927328682089213,62700100000.0,-0.023114863974610933,-0.03870785553639322,0.011412360984044424,0.009568245571350695,0.02098060655539512
2003,Luxembourg,LU,CP_EUR,34842400000.0,29408600000.0,5433800000.0,1.1847690811531322,64251000000.0,0.021603490335897924,0.028470510063123955,0.011622438728048396,0.009809876804631256,0.021432315532679654
2004,Luxembourg,LU,CP_EUR,40517800000.0,34248000000.0,6269800000.0,1.1830705442653586,74765800000.0,0.1628877459646867,0.16455730636616495,0.012348076809086143,0.010437312355497639,0.02278538916458378
2005,Luxembourg,LU,CP_EUR,46579500000.0,39441900000.0,7137600000.0,1.1809649129479056,86021400000.0,0.14960585224271794,0.15165557112824102,0.013081934682193201,0.011077327140514518,0.02415926182270772
2006,Luxembourg,LU,CP_EUR,57325300000.0,47209100000.0,10116200000.0,1.2142849577729717,104534400000.0,0.23069805386489772,0.19692763279659453,0.014411089298435141,0.011867963286694608,0.02627905258512975
2007,Luxembourg,LU,CP_EUR,63831900000.0,51911300000.0,11920600000.0,1.2296340103214523,115743200000.0,0.11350311293617299,0.09960367810443316,0.014715845097551647,0.011967662714293838,0.026683507811845485
2008,Luxembourg,LU,CP_EUR,64613300000.0,52300000000.0,12313300000.0,1.2354359464627152,116913300000.0,0.012241528138752011,0.007487772411786997,0.014301842127502523,0.011576352597195654,0.025878194724698177
2009,Luxembourg,LU,CP_EUR,57765800000.0,45145600000.0,12620200000.0,1.2795444074284095,102911400000.0,-0.10597663329376461,-0.13679541108986615,0.015169862023264178,0.01185567451601943,0.027025536539283607
2010,Luxembourg,LU,CP_EUR,68993400000.0,55531500000.0,13461900000.0,1.2424191674995273,124524900000.0,0.19436413933503904,0.23005342713354127,0.015735272548333745,0.012665027198511675,0.02840029974684542
2011,Luxembourg,LU,CP_EUR,75123500000.0,61709500000.0,13414000000.0,1.2173733379787552,136833000000.0,0.08885052773163804,0.11125217219055861,0.015510957665131508,0.012741331834065676,0.028252289499197183
2012,Luxembourg,LU,CP_EUR,79658400000.0,65404300000.0,14254100000.0,1.2179382701137387,145062700000.0,0.06036593076733654,0.05987408745817091,0.015786477245216677,0.012961639873375879,0.028748117118592556
2013,Luxembourg,LU,CP_EUR,86594500000.0,70769800000.0,15824700000.0,1.223608092717515,157364300000.0,0.08707305193174864,0.08203589060658101,0.016863696880995538,0.013781942912409887,0.030645639793405424
2014,Luxembourg,LU,CP_EUR,94665500000.0,78021700000.0,16643800000.0,1.2133227038118883,172687200000.0,0.09320453377523985,0.10247167577130356,0.017762034833780953,0.014639167945986738,0.03240120277976769
2015,Luxembourg,LU,CP_EUR,103864100000.0,86246800000.0,17617300000.0,1.2042661292940724,190110900000.0,0.09716950737068952,0.10542067142858969,0.018241215145041265,0.015147162824992899,0.03338837797003417
2016,Luxembourg,LU,CP_EUR,107412900000.0,88437100000.0,18975800000.0,1.2145683203090105,195850000000.0,0.03416772494057141,0.02539572482689212,0.01851364457202732,0.015242983257884642,0.03375662782991196
2017,Luxembourg,LU,CP_EUR,112118900000.0,93678800000.0,18440100000.0,1.1968438963778358,205797700000.0,0.04381224229119596,0.059270374085084176,0.01792260230809959,0.014974887169781365,0.03289748947788095
2018,Luxembourg,LU,CP_EUR,118712300000.0,99106700000.0,19605600000.0,1.1978231542367974,217819000000.0,0.05880721270008893,0.057941604717395956,0.018040055197761053,0.015060700015650824,0.033100755213411874
2019,Luxembourg,LU,CP_EUR,128937100000.0,109900800000.0,19036300000.0,1.1732134797926859,238837900000.0,0.0861309232488967,0.10891392811989498,0.018783030375497452,0.016009899902289335,0.034792930277786786
2020,Luxembourg,LU,CP_EUR,131860299999.99998,110386900000.0,21473399999.999985,1.194528517423716,242247200000.0,0.02267151967897507,0.004423079722804646,0.021181359103489207,0.017731982781936283,0.038913341885425494
2021,Luxembourg,LU,CP_EUR,157486400000.0,132850100000.0,24636300000.0,1.1854443466734312,290336500000.0,0.19434280067617027,0.20349516111060284,0.02141414879797374,0.018064237986427343,0.03947838678440108
2022,Luxembourg,LU,CP_EUR,170579900000.0,145688500000.0,24891400000.0,1.170853567714679,316268400000.0,0.08314051245059884,0.09663824114547137,0.01907562986211201,0.01629207134701278,0.035367701209124795
2023,Luxembourg,LU,CP_EUR,178502500000.0,152067300000.0,26435200000.0,1.1738388200487548,330569800000.0,0.0464450969897392,0.043783826451641694,0.019985271788724175,0.017025567264757947,0.037010839053482125
2024,Luxembourg,LU,CP_EUR,165063700000.0,137660000000.0,27403700000.0,1.1990679936074387,302723700000.0,-0.07528634052744354,-0.09474291974671745,0.018191158517074042,0.015171081718514806,0.03336224023558885
2025,Luxembourg,LU,CP_EUR,170558300000.0,142665800000.0,27892500000.0,1.1955093652438076,313224100000.0,0.03328775496974812,0.03636350428592183,0.018285024106165004,0.015294756057754537,0.03357978016391954
1995,Malta,MT,CP_EUR,2421600000.0,2603800000.0,-182200000.0,0.9300253475689377,5025400000.0,,,0.0013485418139847617,0.0014500054407224656,0.0027985472547072273
1996,Malta,MT,CP_EUR,2321500000.0,2618700000.0,-297200000.0,0.8865085729560469,4940200000.0,-0.04133630657416587,0.00572240571472471,0.0012200465178537504,0.0013762376981708447,0.002596284216024595
1997,Malta,MT,CP_EUR,2498400000.0,2702100000.0,-203700000.0,0.924614188964139,5200500000.0,0.07620073228516056,0.03184786344369339,0.0011835275924791994,0.001280023177889067,0.0024635507703682663
1998,Malta,MT,CP_EUR,2697000000.0,2927100000.0,-230100000.0,0.9213897714461412,5624100000.0,0.07949087415946199,0.08326856889086276,0.0012019015981726104,0.001304444259551742,0.0025063458577243526
1999,Malta,MT,CP_EUR,3092300000.0,3270200000.0,-177900000.0,0.9455996575133019,6362500000.0,0.14657026325546907,0.11721499094667087,0.0013044422622419541,0.0013794868175738572,0.0026839290798158113
2000,Malta,MT,CP_EUR,3951000000.0,4347700000.0,-396700000.0,0.9087563539342641,8298700000.0,0.2776897454968794,0.32949055103663394,0.0014086270581606462,0.001550060202674017,0.002958687260834663
2001,Malta,MT,CP_EUR,3566800000.0,3767200000.0,-200400000.0,0.9468039923550647,7334000000.0,-0.09724120475828901,-0.1335188720472894,0.0012152980911424504,0.0012835793901962093,0.0024988774813386595
2002,Malta,MT,CP_EUR,3898500000.0,3779900000.0,118600000.0,1.0313764914415726,7678400000.0,0.09299652349444876,0.0033712040772988505,0.0013045097959366553,0.0012648240548059416,0.0025693338507425966
2003,Malta,MT,CP_EUR,3619600000.0,3795200000.0,-175600000.0,0.9537310286677909,7414800000.0,-0.07154033602667698,0.0040477261303208945,0.001207396138613987,0.0012659713297789267,0.0024733674683929136
2004,Malta,MT,CP_EUR,3691500000.0,3971400000.0,-279900000.0,0.929521075691192,7662900000.0,0.019864073378273783,0.04642706576728495,0.0011250098855500915,0.0012103113258766444,0.002335321211426736
2005,Malta,MT,CP_EUR,3810500000.0,4277700000.0,-467200000.0,0.8907824298104121,8088200000.0,0.03223621833942847,0.07712645414715213,0.0010701856418917591,0.00120139958544033,0.002271585227332089
2006,Malta,MT,CP_EUR,4798400000.0,5017600000.0,-219200000.0,0.9563137755102041,9816000000.0,0.25925731531295115,0.17296678121420395,0.0012062766507913816,0.0012613816528448723,0.002467658303636254
2007,Malta,MT,CP_EUR,5249700000.0,5430200000.0,-180500000.0,0.9667599720083975,10679900000.0,0.09405218406135374,0.08223054846938771,0.0012102690348966094,0.0012518816148152404,0.00246215064971185
2008,Malta,MT,CP_EUR,5704700000.0,5879600000.0,-174900000.0,0.9702530784407103,11584300000.0,0.0866716193306285,0.0827593827115023,0.0012627078137900966,0.0013014210847126495,0.002564128898502746
2009,Malta,MT,CP_EUR,5095100000.0,5188800000.0,-93700000.0,0.9819418748072772,10283900000.0,-0.1068592564026154,-0.11749098578134565,0.0013380229131204503,0.0013626294462521624,0.002700652359372613
2010,Malta,MT,CP_EUR,6150000000.0,6080300000.0,69700000.0,1.0114632501685772,12230300000.0,0.20704206001844905,0.17181236509404862,0.001402625847867369,0.0013867294215915388,0.0027893552694589078
2011,Malta,MT,CP_EUR,6852900000.0,6652100000.0,200800000.0,1.0301859563145472,13505000000.0,0.11429268292682937,0.09404141243030772,0.0014149372937014343,0.0013734775600740287,0.002788414853775463
2012,Malta,MT,CP_EUR,7539200000.0,7360900000.0,178300000.0,1.0242225814778083,14900100000.0,0.10014738285981117,0.10655281790712712,0.0014940974115364805,0.0014587624199621815,0.002952859831498662
2013,Malta,MT,CP_EUR,7939900000.0,7297100000.0,642800000.0,1.0880897890942978,15237000000.0,0.053148875212224,-0.008667418386338666,0.0015462421616317026,0.0014210611818338639,0.0029673033434655664
2014,Malta,MT,CP_EUR,8673700000.0,7549900000.0,1123800000.0,1.1488496536377966,16223600000.0,0.0924192999911837,0.0346438996313605,0.0016274414811918371,0.001416583515552792,0.0030440249967446293
2015,Malta,MT,CP_EUR,11114000000.0,10064400000.0,1049600000.0,1.1042883828146735,21178400000.0,0.28134475483357746,0.33305076888435603,0.001951905086762304,0.00176756825222337,0.0037194733389856738
2016,Malta,MT,CP_EUR,12294800000.0,10885300000.0,1409500000.0,1.1294865552626019,23180100000.0,0.10624437646211993,0.08156472318270347,0.0021191268207464975,0.0018761859633236696,0.003995312784070167
2017,Malta,MT,CP_EUR,14620000000.0,12087100000.0,2532900000.0,1.2095539873087837,26707100000.0,0.1891206038325146,0.11040577659779705,0.0023370586559841025,0.0019321656416378555,0.004269224297621958
2018,Malta,MT,CP_EUR,16872400000.000002,14328200000.0,2544200000.000002,1.177565918957022,31200600000.0,0.15406292749658013,0.18541254726112966,0.0025640058133715176,0.002177377734948779,0.004741383548320296
2019,Malta,MT,CP_EUR,18172700000.0,15842000000.0,2330700000.0,1.1471215755586417,34014700000.0,0.07706668879353251,0.10565179157186533,0.0026473247506326922,0.0023077978891151625,0.004955122639747855
2020,Malta,MT,CP_EUR,18664500000.0,16144300000.0,2520200000.0,1.1561046313559584,34808800000.0,0.02706257187979766,0.019082186592601857,0.002998169100078449,0.0025933371589057573,0.005591506258984207
2021,Malta,MT,CP_EUR,19815200000.0,16896599999.999998,2918600000.000002,1.172732975864967,36711800000.0,0.061651798869511554,0.046598489869489335,0.002694363711797395,0.0022975082710624093,0.004991871982859804
2022,Malta,MT,CP_EUR,23074400000.0,20913100000.0,2161300000.0,1.1033467061315634,43987500000.0,0.1644797932899995,0.23771054531680935,0.002580366817487391,0.002338672697482732,0.004919039514970123
2023,Malta,MT,CP_EUR,25057100000.0,21214600000.0,3842500000.0,1.1811252627907196,46271700000.0,0.08592639461914509,0.014416800952512965,0.0028054114297404267,0.0023752022906629758,0.0051806137204034024
2024,Malta,MT,CP_EUR,27412700000.0,22962900000.0,4449800000.0,1.1937821442413632,50375600000.0,0.09400928279808918,0.08241022691919708,0.0030210686606503764,0.002530670001409877,0.0055517386620602535
2025,Malta,MT,CP_EUR,29273800000.0,24553800000.0,4720000000.0,1.192230937777452,53827600000.0,0.06789188952565772,0.06928131899716505,0.003138352919084285,0.0026323364204377878,0.005770689339522073
2006,Montenegro,ME,CP_EUR,880000000.0,1680000000.0,-800000000.0,0.5238095238095238,2560000000.0,,,0.00022122446079868616,0.00042233760697930997,0.0006435620677779961
2007,Montenegro,ME,CP_EUR,1156400000.0,2305700000.0,-1149300000.0,0.5015396625753568,3462100000.0,0.3140909090909092,0.37244047619047627,0.0002665971602100004,0.0005315574820963316,0.0007981546423063321
2008,Montenegro,ME,CP_EUR,1226400000.0,2880500000.0,-1654100000.0,0.4257594167679222,4106900000.0,0.060532687651331685,0.24929522487747757,0.0002714577213231501,0.0006375847735415312,0.0009090424948646813
2009,Montenegro,ME,CP_EUR,1027800000.0,1948800000.0,-921000000.0,0.5274014778325123,2976600000.0,-0.1619373776908023,-0.32345078979343866,0.0002699102961875525,0.0005117738715803681,0.0007816841677679206
2010,Montenegro,ME,CP_EUR,1145700000.0,1939500000.0,-793800000.0,0.5907192575406033,3085200000.0,0.11471103327495613,-0.00477216748768472,0.0002612989323417308,0.00044234029787622146,0.0007036392302179523
2011,Montenegro,ME,CP_EUR,1374300000.0,2082400000.0,-708100000.0,0.6599596619285439,3456700000.0,0.19952867242733707,0.0736787831915442,0.00028375553747083445,0.0004299589108850074,0.0007137144483558418
2012,Montenegro,ME,CP_EUR,1338100000.0,2109400000.0,-771300000.0,0.634351000284441,3447500000.0,-0.026340682529287673,0.012965808682289692,0.0002651808874120549,0.00041803494799117305,0.000683215835403228
2013,Montenegro,ME,CP_EUR,1390100000.0,2065500000.0,-675400000.0,0.6730089566690873,3455600000.0,0.03886107166878405,-0.020811605195790284,0.00027071263226038483,0.0004022422429564959,0.0006729548752168808
2014,Montenegro,ME,CP_EUR,1388100000.0,2074199999.9999998,-686099999.9999998,0.6692218686722593,3462300000.0,-0.0014387454139990208,0.004212055192447162,0.000260448426858479,0.00038918098623287736,0.0006496294130913564
2015,Montenegro,ME,CP_EUR,1544600000.0,2219500000.0,-674900000.0,0.6959225050687091,3764100000.0,0.11274403861393267,0.07005110404011194,0.0002712716031143652,0.0003898014522286246,0.0006610730553429898
2016,Montenegro,ME,CP_EUR,1605400000.0,2494000000.0,-888600000.0,0.6437048917401764,4099400000.0,0.03936294186197076,0.1236765037170533,0.0002767061032327836,0.0004298648445636989,0.0007065709477964825
2017,Montenegro,ME,CP_EUR,1764800000.0,2773100000.0,-1008300000.0,0.6363996970898994,4537900000.0,0.09928989659897836,0.11190858059342412,0.0002821095154637992,0.0004432898330307466,0.0007253993484945458
2018,Montenegro,ME,CP_EUR,1999500000.0,3112100000.0,-1112600000.0,0.6424922078339385,5111600000.0,0.13298957388939248,0.12224586203166132,0.0003038530158031074,0.00047292871741978017,0.0007767817332228876
2019,Montenegro,ME,CP_EUR,2171200000.0,3217900000.0,-1046700000.0,0.6747257528201622,5389100000.0,0.08587146786696676,0.0339963368786349,0.00031629155263520015,0.00046877053575203136,0.0007850620883872316
2020,Montenegro,ME,CP_EUR,1088100000.0,2553600000.0,-1465500000.0,0.4261043233082707,3641700000.0,-0.4988485630066323,-0.20643898194474652,0.00017478677691850093,0.00041019714505935483,0.0005849839219778558
2021,Montenegro,ME,CP_EUR,2122900000.0,3081900000.0,-959000000.0,0.6888283201920893,5204800000.0,0.951015531660693,0.20688439849624052,0.000288660458828308,0.0004190600914140857,0.0007077205502423938
2022,Montenegro,ME,CP_EUR,3052100000.0,4405400000.0,-1353300000.0,0.6928088255323013,7457500000.0,0.437703141928494,0.42944287614783083,0.00034131061105178317,0.0004926476085080848,0.000833958219559868
2023,Montenegro,ME,CP_EUR,3479900000.0,4777000000.0,-1297100000.0,0.7284697508896797,8256900000.0,0.14016578749058017,0.08435102374358738,0.0003896121751660691,0.0005348364495440421,0.0009244486247101112
2024,Montenegro,ME,CP_EUR,3344300000.0,5060500000.0,-1716200000.0,0.6608635510325067,8404800000.0,-0.03896663697232683,0.05934687042076625,0.00036856493237853456,0.0005577020124694478,0.0009262669448479823
2025,Montenegro,ME,CP_EUR,3273400000.0,5369100000.0,-2095700000.0,0.6096738745786072,8642500000.0,-0.021200251173638773,0.060982116391660846,0.0003509310183621702,0.000575604487898921,0.0009265355062610911
1995,Netherlands,NL,CP_EUR,199908500000.0,174034100000.0,25874400000.0,1.1486743115286027,373942600000.0,,,0.1113251450367413,0.09691619627899134,0.20824134131573263
1996,Netherlands,NL,CP_EUR,205544200000.0,180893600000.0,24650600000.0,1.136271266645144,386437800000.0,0.028191397564385712,0.03941468942006199,0.1080221776760865,0.09506724392936858,0.2030894216054551
1997,Netherlands,NL,CP_EUR,223906100000.0,197240900000.0,26665200000.0,1.1351910278243509,421147000000.0,0.08933309721218108,0.0903696979882096,0.10606750219116509,0.09343581792964718,0.1995033201208123
1998,Netherlands,NL,CP_EUR,233935300000.0,206705500000.0,27229800000.0,1.1317323438418425,440640800000.0,0.044791990928340075,0.04798497674670932,0.10425183942862035,0.09211704516168652,0.19636888459030685
1999,Netherlands,NL,CP_EUR,253329000000.0,227011000000.0,26318000000.0,1.1159327081066557,480340000000.0,0.08290198187276565,0.09823396087670622,0.10686319369126282,0.09576132406099287,0.20262451775225568
2000,Netherlands,NL,CP_EUR,300449000000.0,267806000000.0,32643000000.0,1.1218904729543027,568255000000.0,0.18600318163337004,0.17970494821836835,0.10711733510435534,0.09547931610675019,0.20259665121110554
2001,Netherlands,NL,CP_EUR,306052000000.0,270944000000.0,35108000000.0,1.1295765914727767,576996000000.0,0.018648755695642283,0.011717437249352036,0.10427958152695112,0.09231740664082654,0.19659698816777765
2002,Netherlands,NL,CP_EUR,302268000000.0,264753000000.0,37515000000.0,1.141698111069563,567021000000.0,-0.012363912014951683,-0.02284974016770991,0.10114443170403511,0.0885912227789194,0.1897356544829545
2003,Netherlands,NL,CP_EUR,305024000000.0,268084000000.0,36940000000.0,1.1377926321600693,573108000000.0,0.00911773657813586,0.012581538263966685,0.10174737534108541,0.08942523660741299,0.19117261194849838
2004,Netherlands,NL,CP_EUR,332743000000.0,288975000000.0,43768000000.0,1.151459468812181,621718000000.0,0.09087481640788919,0.07792706763551727,0.10140570617569933,0.08806710867583305,0.18947281485153236
2005,Netherlands,NL,CP_EUR,362770000000.0,313454000000.0,49316000000.0,1.1573309002277845,676224000000.0,0.09024081648599669,0.08470974997837177,0.10188459396642788,0.0880341084355175,0.1899187024019454
2006,Netherlands,NL,CP_EUR,400318000000.0,346885000000.0,53433000000.0,1.154036640385142,747203000000.0,0.10350359732061643,0.10665360786590705,0.1006365155659187,0.08720391714108211,0.1878404327070008
2007,Netherlands,NL,CP_EUR,427909000000.0,380442000000.0,47467000000.0,1.1247680329721745,808351000000.0,0.0689227064483735,0.09673811205442728,0.09865040144266782,0.08770733035680817,0.18635773179947598
2008,Netherlands,NL,CP_EUR,453341000000.0,394338000000.0,59003000000.0,1.1496254482195476,847679000000.0,0.05943319724520868,0.03652593562224982,0.10034484250029206,0.08728481320215946,0.18762965570245152
2009,Netherlands,NL,CP_EUR,388198000000.0,337192000000.0,51006000000.0,1.1512669339723363,725390000000.0,-0.14369536397546223,-0.14491629008616969,0.10194457789396333,0.08854990522676903,0.19049448312073236
2010,Netherlands,NL,CP_EUR,445533000000.0,390921000000.0,54612000000.0,1.1397008602761172,836454000000.0,0.14769524830112468,0.15934245177821538,0.10161237428908822,0.08915705676002597,0.19076943104911417
2011,Netherlands,NL,CP_EUR,493159000000.0,436786000000.0,56373000000.0,1.1290632025751741,929945000000.0,0.10689668329843127,0.11732549543258108,0.10182390824680146,0.09018441838735057,0.19200832663415202
2012,Netherlands,NL,CP_EUR,523792000000.0,459562000000.0,64230000000.0,1.1397635139545916,983354000000.0,0.06211586932409219,0.05214452844184558,0.10380362258376434,0.09107470217536714,0.1948783247591315
2013,Netherlands,NL,CP_EUR,534924000000.0,467765000000.0,67159000000.0,1.1435742306500059,1002689000000.0,0.021252710999786206,0.0178496046235328,0.10417285382292936,0.09109408994265084,0.19526694376558018
2014,Netherlands,NL,CP_EUR,552282000000.0,477303000000.0,74979000000.0,1.157088893218773,1029585000000.0,0.032449469457343394,0.020390580740329067,0.1036243628573262,0.08955609501104575,0.19318045786837193
